    (0.745372,0)     (0.721515,0)     (0.696584,0)     (0.670997,0)     (0.645152,0)     (0.619444,0)     (0.594273,0)     (0.570023,0)     (0.547041,0)     (0.525682,0)     (0.506279,0)     (0.489111,0)     (0.474409,0)     (0.462424,0)     (0.453343,0)      (0.44728,0)     (0.444353,0)     (0.444612,0)     (0.448078,0)     (0.454701,0)     (0.464408,0)      (0.47709,0)     (0.492579,0)      (0.51065,0)     (0.531071,0)     (0.553536,0)     (0.577752,0)     (0.603357,0)         (0.63,0)     (0.657264,0)     (0.684733,0)     (0.711987,0)
    (0.738587,0)     (0.764098,0)     (0.788068,0)     (0.810083,0)     (0.829729,0)     (0.846592,0)     (0.860286,0)     (0.870481,0)     (0.876837,0)     (0.879076,0)     (0.876924,0)     (0.870198,0)     (0.858718,0)     (0.842382,0)     (0.821099,0)     (0.794894,0)     (0.763769,0)     (0.727809,0)     (0.687148,0)     (0.641994,0)     (0.592566,0)     (0.539152,0)     (0.482084,0)     (0.421715,0)     (0.358475,0)     (0.292791,0)     (0.225137,0)     (0.156019,0)    (0.0859439,0)    (0.0154716,0)    (-0.054852,0)     (-0.12449,0)
   (-0.192865,0)    (-0.259456,0)     (-0.32372,0)    (-0.385132,0)    (-0.443186,0)    (-0.497411,0)    (-0.547349,0)    (-0.592604,0)    (-0.632816,0)    (-0.667647,0)    (-0.696824,0)    (-0.720111,0)    (-0.737325,0)    (-0.748332,0)     (-0.75307,0)    (-0.751542,0)    (-0.743751,0)    (-0.729793,0)    (-0.709787,0)    (-0.683986,0)    (-0.652608,0)    (-0.615923,0)      (-0.5743,0)    (-0.528093,0)    (-0.477743,0)    (-0.423673,0)    (-0.366368,0)     (-0.30634,0)     (-0.24407,0)    (-0.180138,0)    (-0.115073,0)   (-0.0493976,0)
   (0.0163093,0)    (0.0815107,0)     (0.145691,0)     (0.208312,0)     (0.268892,0)     (0.326958,0)     (0.382047,0)     (0.433768,0)     (0.481748,0)     (0.525592,0)     (0.565036,0)     (0.599801,0)     (0.629683,0)     (0.654463,0)     (0.674053,0)     (0.688356,0)     (0.697308,0)     (0.700896,0)     (0.699181,0)     (0.692235,0)     (0.680188,0)     (0.663175,0)     (0.641365,0)     (0.615019,0)     (0.584335,0)     (0.549625,0)     (0.511161,0)     (0.469243,0)     (0.424197,0)     (0.376353,0)     (0.326076,0)      (0.27372,0)
    (0.219594,0)     (0.164055,0)     (0.107467,0)    (0.0501159,0)  (-0.00763991,0)   (-0.0654892,0)    (-0.123141,0)    (-0.180286,0)    (-0.236667,0)    (-0.292054,0)    (-0.346205,0)    (-0.398893,0)    (-0.449933,0)    (-0.499162,0)    (-0.546424,0)     (-0.59158,0)    (-0.634487,0)    (-0.675057,0)    (-0.713226,0)    (-0.748901,0)    (-0.782021,0)    (-0.812524,0)    (-0.840401,0)    (-0.865609,0)    (-0.888141,0)    (-0.907971,0)     (-0.92509,0)     (-0.93951,0)    (-0.951221,0)    (-0.960233,0)    (-0.966533,0)    (-0.970122,0)
   (-0.971014,0)    (-0.969204,0)    (-0.964692,0)      (-0.9575,0)    (-0.947631,0)    (-0.935089,0)    (-0.919888,0)    (-0.902041,0)    (-0.881534,0)    (-0.858418,0)    (-0.832668,0)    (-0.804378,0)    (-0.773569,0)    (-0.740286,0)    (-0.704583,0)    (-0.666515,0)    (-0.626194,0)    (-0.583714,0)    (-0.539199,0)    (-0.492753,0)    (-0.444533,0)    (-0.394707,0)     (-0.34345,0)    (-0.290934,0)     (-0.23739,0)    (-0.183036,0)     (-0.12811,0)   (-0.0728671,0)   (-0.0175783,0)    (0.0374747,0)    (0.0920264,0)      (0.14575,0)
     (0.19837,0)     (0.249595,0)     (0.299098,0)     (0.346594,0)     (0.391782,0)     (0.434371,0)     (0.474111,0)     (0.510692,0)     (0.543892,0)      (0.57348,0)     (0.599238,0)     (0.620983,0)     (0.638522,0)     (0.651745,0)     (0.660528,0)     (0.664808,0)     (0.664535,0)     (0.659669,0)     (0.650242,0)     (0.636308,0)     (0.617949,0)     (0.595269,0)     (0.568406,0)     (0.537555,0)     (0.502921,0)     (0.464702,0)     (0.423188,0)     (0.378654,0)     (0.331392,0)     (0.281726,0)     (0.230001,0)     (0.176546,0)
    (0.121735,0)    (0.0659269,0)   (0.00945727,0)   (-0.0472929,0)    (-0.103958,0)    (-0.160196,0)    (-0.215648,0)    (-0.270024,0)     (-0.32298,0)    (-0.374228,0)    (-0.423493,0)    (-0.470556,0)    (-0.515163,0)    (-0.557125,0)    (-0.596271,0)    (-0.632468,0)     (-0.66558,0)    (-0.695557,0)    (-0.722329,0)    (-0.745872,0)    (-0.766191,0)     (-0.78332,0)    (-0.797304,0)    (-0.808231,0)    (-0.816207,0)    (-0.821365,0)    (-0.823824,0)    (-0.823776,0)    (-0.821362,0)    (-0.816792,0)    (-0.810253,0)    (-0.801933,0)
   (-0.792051,0)    (-0.780807,0)    (-0.768411,0)    (-0.755064,0)    (-0.740959,0)    (-0.726289,0)    (-0.711241,0)    (-0.695981,0)    (-0.680659,0)    (-0.665435,0)    (-0.650447,0)    (-0.635805,0)    (-0.621616,0)    (-0.607978,0)    (-0.594947,0)    (-0.582605,0)    (-0.570975,0)    (-0.560131,0)     (-0.55008,0)    (-0.540839,0)    (-0.532399,0)    (-0.524769,0)    (-0.517944,0)    (-0.511875,0)    (-0.506567,0)    (-0.501981,0)    (-0.498093,0)    (-0.494897,0)    (-0.492354,0)     (-0.49045,0)    (-0.489158,0)    (-0.488438,0)
   (-0.488302,0)     (-0.48873,0)    (-0.489746,0)     (-0.49132,0)    (-0.493471,0)    (-0.496208,0)    (-0.499563,0)     (-0.50353,0)    (-0.508142,0)    (-0.513417,0)    (-0.519381,0)    (-0.526048,0)    (-0.533447,0)    (-0.541596,0)     (-0.55051,0)    (-0.560167,0)    (-0.570575,0)    (-0.581728,0)    (-0.593617,0)    (-0.606179,0)     (-0.61938,0)    (-0.633157,0)    (-0.647438,0)    (-0.662142,0)    (-0.677133,0)    (-0.692304,0)     (-0.70752,0)    (-0.722635,0)    (-0.737501,0)    (-0.751939,0)    (-0.765742,0)    (-0.778732,0)
   (-0.790687,0)    (-0.801418,0)    (-0.810685,0)    (-0.818285,0)    (-0.824007,0)    (-0.827657,0)    (-0.829004,0)    (-0.827871,0)    (-0.824061,0)    (-0.817393,0)    (-0.807721,0)    (-0.794937,0)    (-0.778907,0)    (-0.759557,0)    (-0.736804,0)    (-0.710634,0)    (-0.681039,0)    (-0.648065,0)    (-0.611755,0)    (-0.572217,0)     (-0.52957,0)    (-0.483975,0)    (-0.435634,0)    (-0.384725,0)    (-0.331571,0)    (-0.276406,0)    (-0.219552,0)    (-0.161338,0)    (-0.102109,0)   (-0.0422746,0)    (0.0178033,0)    (0.0777198,0)
    (0.137051,0)     (0.195399,0)     (0.252353,0)       (0.3075,0)     (0.360453,0)     (0.410803,0)      (0.45815,0)     (0.502163,0)      (0.54248,0)     (0.578808,0)     (0.610857,0)     (0.638388,0)     (0.661172,0)     (0.678993,0)     (0.691786,0)     (0.699402,0)      (0.70181,0)      (0.69893,0)     (0.690851,0)     (0.677605,0)      (0.65932,0)     (0.636111,0)     (0.608167,0)     (0.575723,0)     (0.539026,0)     (0.498381,0)     (0.454083,0)     (0.406468,0)     (0.355903,0)     (0.302765,0)      (0.24748,0)     (0.190434,0)
    (0.132029,0)    (0.0727043,0)    (0.0128366,0)   (-0.0471593,0)    (-0.106851,0)    (-0.165871,0)    (-0.223834,0)    (-0.280401,0)    (-0.335223,0)    (-0.388007,0)    (-0.438494,0)    (-0.486405,0)    (-0.531519,0)     (-0.57366,0)     (-0.61267,0)    (-0.648436,0)    (-0.680861,0)    (-0.709885,0)    (-0.735497,0)    (-0.757693,0)     (-0.77651,0)    (-0.792016,0)    (-0.804323,0)    (-0.813533,0)    (-0.819776,0)    (-0.823219,0)    (-0.824025,0)    (-0.822418,0)    (-0.818569,0)    (-0.812699,0)    (-0.805022,0)    (-0.795749,0)
   (-0.785093,0)    (-0.773282,0)    (-0.760499,0)    (-0.746978,0)    (-0.732906,0)    (-0.718446,0)    (-0.703815,0)    (-0.689133,0)    (-0.674557,0)    (-0.660207,0)    (-0.646172,0)    (-0.632603,0)    (-0.619543,0)     (-0.60708,0)    (-0.595229,0)    (-0.584051,0)    (-0.573569,0)     (-0.56381,0)    (-0.554767,0)    (-0.546423,0)    (-0.538768,0)    (-0.531789,0)     (-0.52545,0)    (-0.519709,0)    (-0.514575,0)    (-0.509988,0)    (-0.505943,0)    (-0.502404,0)    (-0.499351,0)    (-0.496779,0)    (-0.494661,0)    (-0.493013,0)
   (-0.491853,0)    (-0.491153,0)     (-0.49096,0)    (-0.491269,0)    (-0.492123,0)    (-0.493571,0)    (-0.495636,0)     (-0.49837,0)    (-0.501809,0)    (-0.505996,0)    (-0.510999,0)    (-0.516828,0)     (-0.52355,0)    (-0.531183,0)    (-0.539746,0)    (-0.549241,0)    (-0.559679,0)    (-0.571094,0)    (-0.583409,0)    (-0.596604,0)    (-0.610617,0)    (-0.625407,0)    (-0.640871,0)    (-0.656905,0)    (-0.673367,0)    (-0.690143,0)    (-0.707062,0)    (-0.723956,0)    (-0.740658,0)    (-0.756937,0)    (-0.772589,0)    (-0.787387,0)
   (-0.801083,0)    (-0.813465,0)    (-0.824289,0)    (-0.833317,0)    (-0.840298,0)    (-0.845003,0)    (-0.847216,0)    (-0.846701,0)    (-0.843259,0)    (-0.836708,0)    (-0.826903,0)    (-0.813671,0)    (-0.796928,0)    (-0.776565,0)    (-0.752532,0)    (-0.724816,0)    (-0.693401,0)    (-0.658344,0)     (-0.61972,0)    (-0.577629,0)    (-0.532223,0)    (-0.483707,0)     (-0.43228,0)    (-0.378209,0)    (-0.321768,0)    (-0.263299,0)    (-0.203114,0)    (-0.141611,0)   (-0.0791765,0)   (-0.0162323,0)    (0.0468061,0)     (0.109496,0)
    (0.171374,0)     (0.232002,0)     (0.290927,0)     (0.347698,0)     (0.401871,0)     (0.453026,0)      (0.50073,0)     (0.544601,0)     (0.584281,0)      (0.61946,0)     (0.649822,0)     (0.675094,0)     (0.695067,0)     (0.709547,0)     (0.718411,0)     (0.721538,0)     (0.718885,0)     (0.710464,0)      (0.69632,0)     (0.676547,0)     (0.651309,0)     (0.620761,0)     (0.585177,0)     (0.544826,0)     (0.500024,0)     (0.451119,0)     (0.398523,0)     (0.342681,0)     (0.283986,0)     (0.222968,0)     (0.160121,0)    (0.0959182,0)
   (0.0309421,0)   (-0.0343072,0)   (-0.0993083,0)    (-0.163492,0)    (-0.226365,0)    (-0.287418,0)    (-0.346133,0)    (-0.402061,0)    (-0.454762,0)    (-0.503784,0)    (-0.548766,0)    (-0.589333,0)    (-0.625212,0)    (-0.656073,0)    (-0.681714,0)    (-0.701934,0)    (-0.716595,0)    (-0.725599,0)    (-0.728875,0)    (-0.726443,0)     (-0.71833,0)    (-0.704621,0)    (-0.685428,0)    (-0.660919,0)    (-0.631311,0)    (-0.596849,0)    (-0.557782,0)    (-0.514442,0)    (-0.467135,0)    (-0.416242,0)    (-0.362138,0)    (-0.305224,0)
   (-0.245913,0)    (-0.184628,0)    (-0.121774,0)   (-0.0577949,0)   (0.00689069,0)    (0.0718567,0)      (0.13669,0)     (0.200977,0)      (0.26433,0)     (0.326383,0)     (0.386789,0)     (0.445181,0)     (0.501308,0)      (0.55486,0)     (0.605598,0)     (0.653293,0)     (0.697755,0)     (0.738819,0)      (0.77634,0)     (0.810234,0)     (0.840417,0)     (0.866856,0)     (0.889506,0)     (0.908402,0)     (0.923551,0)     (0.935051,0)      (0.94298,0)      (0.94742,0)     (0.948514,0)     (0.946376,0)     (0.941177,0)      (0.93309,0)
     (0.92227,0)     (0.908903,0)     (0.893176,0)     (0.875254,0)     (0.855343,0)     (0.833648,0)     (0.810344,0)     (0.785614,0)     (0.759631,0)     (0.732558,0)     (0.704533,0)      (0.67572,0)     (0.646264,0)     (0.616264,0)     (0.585851,0)     (0.555091,0)     (0.524102,0)     (0.492926,0)     (0.461639,0)      (0.43026,0)     (0.398833,0)     (0.367393,0)     (0.335921,0)     (0.304426,0)      (0.27291,0)     (0.241372,0)     (0.209769,0)     (0.178046,0)     (0.146204,0)     (0.114189,0)    (0.0819869,0)     (0.049561,0)
   (0.0168629,0)   (-0.0161308,0)   (-0.0494197,0)   (-0.0830561,0)     (-0.11703,0)    (-0.151325,0)    (-0.185992,0)    (-0.220968,0)    (-0.256228,0)    (-0.291753,0)    (-0.327481,0)    (-0.363347,0)    (-0.399279,0)    (-0.435206,0)    (-0.471032,0)    (-0.506618,0)    (-0.541875,0)    (-0.576661,0)    (-0.610848,0)    (-0.644284,0)    (-0.676815,0)    (-0.708282,0)    (-0.738531,0)     (-0.76739,0)    (-0.794671,0)    (-0.820214,0)    (-0.843849,0)    (-0.865412,0)     (-0.88474,0)    (-0.901678,0)    (-0.916066,0)    (-0.927761,0)
   (-0.936638,0)    (-0.942553,0)    (-0.945421,0)    (-0.945143,0)    (-0.941639,0)    (-0.934864,0)    (-0.924746,0)    (-0.911295,0)     (-0.89447,0)    (-0.874292,0)    (-0.850806,0)    (-0.824076,0)    (-0.794151,0)    (-0.761159,0)    (-0.725181,0)    (-0.686396,0)    (-0.644929,0)    (-0.600976,0)    (-0.554722,0)    (-0.506366,0)     (-0.45614,0)    (-0.404291,0)    (-0.351074,0)     (-0.29673,0)    (-0.241572,0)    (-0.185845,0)    (-0.129847,0)   (-0.0738715,0)   (-0.0182281,0)    (0.0368039,0)    (0.0909329,0)     (0.143846,0)
    (0.195276,0)     (0.244978,0)     (0.292647,0)     (0.338039,0)     (0.380923,0)      (0.42105,0)     (0.458198,0)     (0.492185,0)     (0.522825,0)     (0.549989,0)     (0.573496,0)     (0.593262,0)     (0.609169,0)      (0.62115,0)     (0.629166,0)     (0.633195,0)     (0.633232,0)     (0.629265,0)     (0.621359,0)     (0.609573,0)     (0.593998,0)     (0.574721,0)      (0.55187,0)     (0.525606,0)     (0.496067,0)     (0.463445,0)     (0.427911,0)     (0.389676,0)     (0.348952,0)      (0.30597,0)     (0.260962,0)     (0.214157,0)
    (0.165818,0)     (0.116189,0)    (0.0655012,0)    (0.0140173,0)    (-0.037999,0)   (-0.0903282,0)    (-0.142696,0)    (-0.194875,0)    (-0.246631,0)    (-0.297723,0)    (-0.347953,0)    (-0.397094,0)    (-0.444963,0)    (-0.491353,0)    (-0.536103,0)    (-0.579049,0)    (-0.620024,0)    (-0.658892,0)    (-0.695541,0)    (-0.729847,0)    (-0.761693,0)    (-0.791012,0)    (-0.817718,0)    (-0.841755,0)    (-0.863048,0)    (-0.881581,0)    (-0.897315,0)    (-0.910231,0)    (-0.920335,0)     (-0.92763,0)    (-0.932134,0)    (-0.933862,0)
   (-0.932841,0)    (-0.929106,0)    (-0.922702,0)    (-0.913686,0)    (-0.902118,0)    (-0.888068,0)    (-0.871604,0)    (-0.852827,0)    (-0.831786,0)    (-0.808567,0)    (-0.783284,0)    (-0.756031,0)    (-0.726886,0)    (-0.695963,0)    (-0.663363,0)    (-0.629187,0)    (-0.593568,0)     (-0.55661,0)    (-0.518422,0)    (-0.479122,0)    (-0.438834,0)    (-0.397675,0)    (-0.355781,0)    (-0.313268,0)     (-0.27025,0)    (-0.226874,0)    (-0.183248,0)    (-0.139498,0)   (-0.0957639,0)   (-0.0521651,0)  (-0.00882211,0)    (0.0341364,0)
   (0.0765909,0)     (0.118427,0)     (0.159508,0)     (0.199753,0)     (0.239045,0)     (0.277269,0)     (0.314334,0)     (0.350153,0)     (0.384615,0)     (0.417668,0)     (0.449204,0)     (0.479198,0)     (0.507557,0)     (0.534244,0)     (0.559204,0)     (0.582419,0)     (0.603855,0)     (0.623496,0)     (0.641327,0)     (0.657356,0)      (0.67159,0)     (0.684056,0)     (0.694784,0)     (0.703787,0)     (0.711142,0)     (0.716867,0)     (0.721041,0)     (0.723737,0)     (0.725007,0)     (0.724942,0)     (0.723618,0)     (0.721129,0)
    (0.717578,0)      (0.71303,0)     (0.707613,0)     (0.701428,0)     (0.694554,0)     (0.687093,0)     (0.679175,0)     (0.670854,0)     (0.662242,0)     (0.653443,0)     (0.644544,0)     (0.635628,0)     (0.626772,0)     (0.618064,0)     (0.609587,0)     (0.601377,0)     (0.593507,0)     (0.586054,0)      (0.57904,0)     (0.572513,0)     (0.566508,0)     (0.561065,0)     (0.556201,0)     (0.551939,0)     (0.548284,0)      (0.54524,0)     (0.542815,0)     (0.541008,0)     (0.539806,0)     (0.539203,0)     (0.539171,0)      (0.53967,0)
    (0.540695,0)     (0.542206,0)     (0.544184,0)     (0.546601,0)     (0.549428,0)     (0.552622,0)     (0.556129,0)     (0.559941,0)     (0.563992,0)     (0.568237,0)     (0.572671,0)     (0.577236,0)      (0.58189,0)     (0.586606,0)     (0.591352,0)     (0.596089,0)     (0.600774,0)     (0.605403,0)     (0.609904,0)     (0.614281,0)     (0.618485,0)     (0.622501,0)      (0.62631,0)     (0.629858,0)      (0.63315,0)     (0.636143,0)      (0.63884,0)     (0.641227,0)     (0.643259,0)     (0.644952,0)     (0.646291,0)     (0.647245,0)
    (0.647822,0)      (0.64801,0)     (0.647786,0)     (0.647173,0)     (0.646141,0)     (0.644719,0)     (0.642907,0)     (0.640719,0)     (0.638146,0)     (0.635198,0)     (0.631902,0)     (0.628267,0)     (0.624321,0)     (0.620095,0)     (0.615607,0)     (0.610868,0)     (0.605935,0)      (0.60086,0)     (0.595655,0)     (0.590354,0)     (0.585007,0)     (0.579684,0)     (0.574419,0)     (0.569254,0)     (0.564243,0)     (0.559435,0)     (0.554875,0)      (0.55061,0)     (0.546732,0)     (0.543248,0)     (0.540209,0)     (0.537659,0)
    (0.535653,0)     (0.534216,0)      (0.53341,0)      (0.53324,0)     (0.533744,0)     (0.534947,0)     (0.536847,0)     (0.539463,0)     (0.542781,0)     (0.546802,0)     (0.551538,0)     (0.556936,0)     (0.562993,0)     (0.569676,0)     (0.576925,0)     (0.584703,0)     (0.592959,0)     (0.601625,0)     (0.610631,0)     (0.619918,0)     (0.629379,0)     (0.638949,0)     (0.648537,0)     (0.658023,0)     (0.667332,0)     (0.676362,0)     (0.685022,0)     (0.693189,0)     (0.700771,0)     (0.707687,0)     (0.713792,0)     (0.719027,0)
    (0.723266,0)     (0.726427,0)      (0.72841,0)     (0.729129,0)     (0.728515,0)     (0.726504,0)      (0.72302,0)     (0.718017,0)     (0.711415,0)     (0.703168,0)     (0.693267,0)     (0.681656,0)     (0.668342,0)     (0.653304,0)     (0.636517,0)     (0.617994,0)     (0.597766,0)     (0.575825,0)     (0.552232,0)     (0.526989,0)     (0.500142,0)     (0.471761,0)      (0.44189,0)     (0.410585,0)     (0.377905,0)     (0.343957,0)     (0.308762,0)     (0.272427,0)     (0.235051,0)     (0.196695,0)     (0.157457,0)     (0.117457,0)
   (0.0767517,0)    (0.0354634,0)  (-0.00631978,0)   (-0.0484969,0)   (-0.0909574,0)    (-0.133592,0)    (-0.176322,0)    (-0.219009,0)    (-0.261535,0)    (-0.303832,0)    (-0.345765,0)    (-0.387217,0)    (-0.428064,0)    (-0.468228,0)    (-0.507571,0)    (-0.545971,0)    (-0.583328,0)    (-0.619514,0)    (-0.654415,0)    (-0.687902,0)    (-0.719868,0)    (-0.750189,0)    (-0.778748,0)    (-0.805451,0)    (-0.830156,0)    (-0.852747,0)    (-0.873128,0)    (-0.891198,0)     (-0.90686,0)    (-0.919997,0)    (-0.930528,0)    (-0.938382,0)
   (-0.943451,0)     (-0.94569,0)    (-0.945026,0)    (-0.941417,0)    (-0.934823,0)    (-0.925237,0)      (-0.9126,0)    (-0.896936,0)    (-0.878257,0)    (-0.856568,0)    (-0.831919,0)    (-0.804385,0)     (-0.77402,0)    (-0.740911,0)    (-0.705165,0)    (-0.666914,0)    (-0.626288,0)    (-0.583444,0)    (-0.538528,0)    (-0.491737,0)    (-0.443275,0)    (-0.393334,0)    (-0.342146,0)    (-0.289922,0)     (-0.23695,0)    (-0.183438,0)    (-0.129676,0)   (-0.0759038,0)   (-0.0223881,0)     (0.030586,0)    (0.0827698,0)     (0.133868,0)
    (0.183622,0)     (0.231796,0)     (0.278142,0)     (0.322387,0)     (0.364316,0)     (0.403711,0)     (0.440344,0)     (0.474034,0)     (0.504619,0)     (0.531922,0)     (0.555797,0)     (0.576137,0)     (0.592841,0)     (0.605803,0)     (0.615003,0)     (0.620396,0)     (0.621946,0)      (0.61967,0)     (0.613583,0)     (0.603766,0)     (0.590275,0)     (0.573168,0)     (0.552575,0)     (0.528632,0)     (0.501453,0)     (0.471222,0)       (0.4381,0)     (0.402246,0)     (0.363875,0)     (0.323199,0)     (0.280418,0)     (0.235741,0)
    (0.189411,0)     (0.141646,0)    (0.0926489,0)    (0.0426724,0)  (-0.00807075,0)   (-0.0593517,0)     (-0.11094,0)     (-0.16262,0)    (-0.214178,0)    (-0.265393,0)    (-0.316111,0)    (-0.366087,0)    (-0.415165,0)    (-0.463144,0)    (-0.509869,0)    (-0.555187,0)    (-0.598928,0)    (-0.640952,0)    (-0.681106,0)    (-0.719296,0)    (-0.755396,0)    (-0.789276,0)    (-0.820827,0)    (-0.849988,0)    (-0.876614,0)    (-0.900662,0)    (-0.922043,0)    (-0.940694,0)    (-0.956537,0)    (-0.969504,0)    (-0.979557,0)    (-0.986634,0)
   (-0.990704,0)    (-0.991735,0)    (-0.989672,0)    (-0.984495,0)      (-0.9762,0)    (-0.964763,0)    (-0.950188,0)    (-0.932494,0)    (-0.911674,0)     (-0.88777,0)    (-0.860811,0)    (-0.830869,0)    (-0.797979,0)    (-0.762244,0)    (-0.723731,0)    (-0.682562,0)    (-0.638862,0)    (-0.592752,0)    (-0.544394,0)    (-0.493956,0)    (-0.441643,0)    (-0.387647,0)    (-0.332185,0)    (-0.275472,0)    (-0.217805,0)     (-0.15944,0)    (-0.100642,0)   (-0.0416928,0)    (0.0170778,0)    (0.0753624,0)     (0.132851,0)     (0.189211,0)
    (0.244092,0)     (0.297207,0)     (0.348192,0)     (0.396741,0)     (0.442523,0)     (0.485226,0)     (0.524557,0)     (0.560233,0)     (0.592005,0)     (0.619613,0)     (0.642818,0)     (0.661455,0)     (0.675333,0)     (0.684332,0)     (0.688341,0)     (0.687297,0)     (0.681157,0)      (0.66991,0)     (0.653624,0)     (0.632349,0)     (0.606245,0)     (0.575431,0)     (0.540126,0)     (0.500512,0)     (0.456932,0)     (0.409649,0)     (0.358999,0)     (0.305359,0)     (0.249113,0)     (0.190691,0)     (0.130539,0)    (0.0690973,0)
  (0.00688067,0)   (-0.0556544,0)    (-0.118004,0)    (-0.179676,0)     (-0.24017,0)    (-0.299005,0)    (-0.355686,0)     (-0.40975,0)    (-0.460757,0)     (-0.50829,0)    (-0.551931,0)    (-0.591309,0)    (-0.626087,0)    (-0.655969,0)    (-0.680701,0)    (-0.700072,0)    (-0.713885,0)    (-0.722005,0)    (-0.724362,0)    (-0.720929,0)    (-0.711709,0)    (-0.696749,0)    (-0.676153,0)    (-0.650095,0)    (-0.618753,0)     (-0.58238,0)    (-0.541245,0)    (-0.495667,0)    (-0.445992,0)    (-0.392601,0)     (-0.33593,0)    (-0.276399,0)
    (-0.21446,0)    (-0.150599,0)   (-0.0852567,0)   (-0.0189401,0)    (0.0478756,0)     (0.114698,0)     (0.181026,0)      (0.24641,0)     (0.310405,0)     (0.372555,0)     (0.432502,0)     (0.489824,0)     (0.544175,0)     (0.595264,0)     (0.642797,0)     (0.686536,0)     (0.726267,0)     (0.761854,0)     (0.793141,0)     (0.820093,0)     (0.842655,0)     (0.860838,0)      (0.87468,0)      (0.88428,0)     (0.889758,0)     (0.891275,0)      (0.88903,0)     (0.883257,0)     (0.874205,0)     (0.862148,0)     (0.847389,0)     (0.830234,0)
    (0.811021,0)     (0.790086,0)     (0.767746,0)     (0.744387,0)     (0.720327,0)     (0.695911,0)     (0.671482,0)     (0.647343,0)     (0.623786,0)     (0.601105,0)     (0.579537,0)     (0.559352,0)     (0.540752,0)      (0.52392,0)     (0.508989,0)     (0.496102,0)     (0.485338,0)     (0.476778,0)     (0.470441,0)     (0.466314,0)     (0.464394,0)      (0.46461,0)     (0.466898,0)     (0.471113,0)     (0.477158,0)     (0.484852,0)     (0.494046,0)      (0.50454,0)     (0.516141,0)     (0.528648,0)     (0.541843,0)     (0.555497,0)
      (0.5694,0)     (0.583315,0)     (0.597038,0)      (0.61038,0)      (0.62312,0)     (0.635101,0)     (0.646152,0)     (0.656104,0)     (0.664831,0)     (0.672221,0)     (0.678204,0)     (0.682673,0)     (0.685603,0)     (0.686986,0)     (0.686785,0)     (0.685055,0)     (0.681802,0)      (0.67714,0)     (0.671109,0)     (0.663851,0)     (0.655455,0)     (0.646072,0)     (0.635854,0)     (0.624941,0)     (0.613529,0)     (0.601772,0)     (0.589853,0)     (0.577967,0)     (0.566293,0)     (0.555005,0)     (0.544267,0)     (0.534236,0)
    (0.525083,0)      (0.51693,0)     (0.509927,0)     (0.504194,0)     (0.499808,0)     (0.496844,0)     (0.495394,0)     (0.495481,0)     (0.497112,0)     (0.500305,0)     (0.505041,0)     (0.511252,0)     (0.518904,0)     (0.527921,0)     (0.538192,0)     (0.549621,0)     (0.562065,0)       (0.5754,0)     (0.589469,0)     (0.604093,0)     (0.619119,0)     (0.634369,0)     (0.649662,0)     (0.664798,0)     (0.679587,0)      (0.69384,0)     (0.707388,0)     (0.720067,0)     (0.731707,0)     (0.742132,0)     (0.751208,0)     (0.758785,0)
    (0.764738,0)     (0.768937,0)     (0.771294,0)     (0.771734,0)     (0.770179,0)     (0.766592,0)     (0.760922,0)      (0.75315,0)     (0.743274,0)     (0.731293,0)      (0.71723,0)     (0.701131,0)     (0.683039,0)     (0.663028,0)     (0.641159,0)     (0.617496,0)     (0.592153,0)     (0.565223,0)      (0.53681,0)     (0.506999,0)     (0.475917,0)     (0.443668,0)     (0.410351,0)     (0.376088,0)     (0.340984,0)      (0.30514,0)     (0.268629,0)     (0.231587,0)     (0.194095,0)     (0.156238,0)     (0.118094,0)    (0.0797498,0)
